Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, SVD factors, lsi method, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
73, LogWeight NoGlobalWeight, 0.0, 0, 0, CosineDistance, 1, 1877, initial table, 0.1663808, 0.18546845, 0.17540687, 0.5130951, 0.17027359, 0.20353788, 0.3708982, 31.28342, -0.017481253, 0.7270408, 0.51859856, 0.3536847, 0.24370062, 0.16994207, 0.12017216, -0.24146347, -0.3782994, 602, 
73, LogWeight NoGlobalWeight, 0.0, 0, 0, CosineDistance, 1, 89, 95% concept, 0.21184371, 0.22115998, 0.21640162, 0.5309342, 0.2309287, 0.2589098, 0.44987738, 37.16577, -0.015736103, 0.67346936, 0.5914577, 0.40355927, 0.27903497, 0.1959694, 0.14016178, -0.2510722, -0.31720287, 31, 
73, LogWeight NoGlobalWeight, 0.0, 0, 0, CosineDistance, 1, 1877, 95% aprox, 0.21184371, 0.22115998, 0.21640162, 0.5309342, 0.2309287, 0.2589098, 0.44987738, 37.16577, -0.015736103, 0.67346936, 0.5914577, 0.40355927, 0.27903497, 0.1959694, 0.14016178, -0.2510722, -0.31720287, 602, 
73, LogWeight NoGlobalWeight, 0.0, 0, 0, CosineDistance, 1, 15, n*m^0.2 concept, 0.20191693, 0.20140217, 0.20165922, 0.62372935, 0.22896811, 0.23308855, 0.5262919, 36.8984, -0.028377675, 0.59183675, 0.60868996, 0.4142548, 0.28520042, 0.19881347, 0.14049126, -0.23998667, -0.3034278, 11, 
73, LogWeight NoGlobalWeight, 0.0, 0, 0, CosineDistance, 1, 1877, n*m^0.2 aprox, 0.20191693, 0.20140217, 0.20165922, 0.62372935, 0.22896811, 0.23308855, 0.5262919, 36.8984, -0.028377675, 0.59183675, 0.60868996, 0.4142548, 0.28520042, 0.19881347, 0.14049126, -0.23998667, -0.3034278, 909, 
73, LogWeight NoGlobalWeight, 0.0, 0, 0, CosineDistance, 1, 374, kaiser concept, 0.17495507, 0.1861058, 0.18035826, 0.5069254, 0.1779552, 0.20496207, 0.38852045, 32.352943, -0.01802144, 0.7117347, 0.5371566, 0.36623055, 0.25216675, 0.17564577, 0.12400896, -0.24035054, -0.36488938, 101, 
73, LogWeight NoGlobalWeight, 0.0, 0, 0, CosineDistance, 1, 1877, kaiser aprox, 0.17495507, 0.1861058, 0.18035826, 0.5069254, 0.1779552, 0.20496207, 0.38852045, 32.352943, -0.01802144, 0.7117347, 0.5371566, 0.36623055, 0.25216675, 0.17564577, 0.12400896, -0.24035054, -0.36488938, 499, 
73, LogWeight NoGlobalWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 1877, initial table, 0.15910333, 0.18546845, 0.17127723, 0.5289881, 0.12839696, 0.20816861, 0.3571826, 30.481285, -0.02889412, 0.7397959, 0.50012696, 0.3350687, 0.23079383, 0.1634974, 0.1191508, -0.36322254, -0.3074327, 138541, 
73, LogWeight NoGlobalWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 89, 95% concept, 0.19871043, 0.21606119, 0.2070229, 0.52947116, 0.20778435, 0.25963628, 0.4300175, 36.63102, -0.024990877, 0.65816325, 0.5674891, 0.38865888, 0.27302703, 0.19689761, 0.14589958, -0.38035056, -0.38360125, 176, 
73, LogWeight NoGlobalWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 1877, 95% aprox, 0.21059038, 0.22052263, 0.21544208, 0.5370261, 0.2114447, 0.2668431, 0.43801677, 38.235294, -0.022692308, 0.71938777, 0.5702938, 0.3928754, 0.27778906, 0.20169508, 0.15045336, -0.3808966, -0.4102349, 1911, 
73, LogWeight NoGlobalWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 15, n*m^0.2 concept, 0.20905459, 0.20012747, 0.20449364, 0.63497263, 0.24078958, 0.25534683, 0.53586644, 37.433155, -0.033041302, 0.5969388, 0.6098866, 0.42169142, 0.29856926, 0.21625265, 0.16007335, -0.36791068, -0.38889533, 91, 
73, LogWeight NoGlobalWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 1877, n*m^0.2 aprox, 0.20506164, 0.20140217, 0.20321545, 0.64627934, 0.2278035, 0.23093837, 0.52635205, 37.700535, -0.03014571, 0.60459185, 0.60835433, 0.4264309, 0.3061422, 0.22474279, 0.1684726, -0.37085822, -0.4195109, 30698, 
73, LogWeight NoGlobalWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 374, kaiser concept, 0.17275943, 0.18674316, 0.17947932, 0.52465725, 0.17741475, 0.20353422, 0.4065358, 32.085564, -0.035536207, 0.71683675, 0.5521489, 0.3802642, 0.26784113, 0.19305658, 0.14246804, -0.3700772, -0.38709706, 1076, 
73, LogWeight NoGlobalWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 1877, kaiser aprox, 0.17557251, 0.19056724, 0.18276283, 0.535107, 0.14611132, 0.20705049, 0.37115806, 33.15508, -0.021508776, 0.68877554, 0.52978677, 0.3664428, 0.2586236, 0.18642633, 0.13738066, -0.38061422, -0.47400337, 31285, 
73, LogWeight NoGlobalWeight, 0.0, 0, 3, CosineDistance, 1, 1877, initial table, 0.18064877, 0.20586361, 0.19243373, 0.5612612, 0.24226227, 0.2411556, 0.45553422, 36.363636, -0.013249752, 0.6530612, 0.556905, 0.36882758, 0.24714522, 0.16789854, 0.115903094, -0.24901456, -0.3519791, 602, 
73, LogWeight NoGlobalWeight, 0.0, 0, 3, CosineDistance, 1, 97, 95% concept, 0.21512027, 0.19949012, 0.20701058, 0.538736, 0.19541472, 0.21982814, 0.4242949, 38.502674, -0.013877889, 0.6938776, 0.5647474, 0.37359866, 0.25049457, 0.17077582, 0.11882775, -0.2493117, -0.33419487, 50, 
73, LogWeight NoGlobalWeight, 0.0, 0, 3, CosineDistance, 1, 1877, 95% aprox, 0.21512027, 0.19949012, 0.20701058, 0.538736, 0.19541472, 0.21982814, 0.4242949, 38.502674, -0.013877889, 0.6938776, 0.5647474, 0.37359866, 0.25049457, 0.17077582, 0.11882775, -0.2493117, -0.33419487, 930, 
73, LogWeight NoGlobalWeight, 0.0, 0, 3, CosineDistance, 1, 15, n*m^0.2 concept, 0.23007518, 0.19502868, 0.21110728, 0.6026336, 0.25454512, 0.18700413, 0.52579916, 37.433155, -0.030670675, 0.6760204, 0.58909756, 0.39547586, 0.26977545, 0.18729693, 0.13256833, -0.24752025, -0.3262311, 12, 
73, LogWeight NoGlobalWeight, 0.0, 0, 3, CosineDistance, 1, 1877, n*m^0.2 aprox, 0.23007518, 0.19502868, 0.21110728, 0.6026336, 0.25454512, 0.18700413, 0.52579916, 37.433155, -0.030670675, 0.6760204, 0.58909756, 0.39547586, 0.26977545, 0.18729693, 0.13256833, -0.24752025, -0.3262311, 1011, 
73, LogWeight NoGlobalWeight, 0.0, 0, 3, CosineDistance, 1, 380, kaiser concept, 0.18064877, 0.20586361, 0.19243373, 0.5612612, 0.24226227, 0.2411556, 0.45553422, 36.363636, -0.013249752, 0.6530612, 0.556905, 0.36882758, 0.24714522, 0.16789854, 0.115903094, -0.24901456, -0.3519791, 125, 
73, LogWeight NoGlobalWeight, 0.0, 0, 3, CosineDistance, 1, 1877, kaiser aprox, 0.18064877, 0.20586361, 0.19243373, 0.5612612, 0.24226227, 0.2411556, 0.45553422, 36.363636, -0.013249752, 0.6530612, 0.556905, 0.36882758, 0.24714522, 0.16789854, 0.115903094, -0.24901456, -0.3519791, 602, 
73, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 1877, initial table, 0.17813051, 0.19311664, 0.1853211, 0.55722857, 0.1772728, 0.22684516, 0.4114678, 35.294117, -0.0242742, 0.66071427, 0.5093157, 0.31890562, 0.2055225, 0.13660826, 0.09384912, -0.34971508, -0.2918588, 106672, 
73, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 97, 95% concept, 0.21551724, 0.2071383, 0.21124472, 0.5389685, 0.22343685, 0.2405372, 0.4434662, 39.03743, -0.019711768, 0.7066327, 0.54303974, 0.35761708, 0.24360694, 0.17238608, 0.12715898, -0.3532783, -0.39914027, 149, 
73, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 1877, 95% aprox, 0.19961365, 0.19757807, 0.19859065, 0.53036964, 0.20042275, 0.22731274, 0.43467045, 37.700535, -0.015575241, 0.6683673, 0.5348384, 0.3446184, 0.22758442, 0.15435672, 0.107766844, -0.3528614, -0.34440982, 79488, 
73, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 15, n*m^0.2 concept, 0.23939152, 0.19056724, 0.21220724, 0.60400087, 0.23961136, 0.18495809, 0.5164725, 38.770058, -0.030148862, 0.65816325, 0.57135, 0.376571, 0.25510883, 0.17770149, 0.12727115, -0.3458677, -0.41618758, 160, 
73, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 1877, n*m^0.2 aprox, 0.23100537, 0.19184193, 0.20961002, 0.60731214, 0.22796325, 0.18563761, 0.5054227, 37.433155, -0.031070039, 0.625, 0.5736501, 0.37904382, 0.2570427, 0.17898734, 0.12802556, -0.35248327, -0.42306578, 11996, 
73, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 380, kaiser concept, 0.18678162, 0.2071383, 0.19643396, 0.57201445, 0.21762364, 0.23865971, 0.46324593, 37.16577, -0.017967919, 0.622449, 0.56329614, 0.3599628, 0.23615174, 0.15921837, 0.110451296, -0.36310598, -0.37015536, 6545, 
73, LogWeight NoGlobalWeight, 0.0, 0, 3, ModifiedCosineDistance, 1, 1877, kaiser aprox, 0.1821771, 0.20586361, 0.19329742, 0.57299453, 0.20331411, 0.23881812, 0.42308754, 35.828876, -0.03464889, 0.64285713, 0.52306974, 0.33545125, 0.2203058, 0.14807336, 0.101771235, -0.3592986, -0.39735657, 40951, 
73, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 1877, initial table, 0.15496689, 0.22370937, 0.1830986, 0.55261534, 0.26176482, 0.20114553, 0.4241193, 37.16577, -0.013774569, 0.6811224, 0.5637965, 0.3829999, 0.26227236, 0.18131281, 0.12677008, -0.2636341, -0.35762188, 1022, 
73, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 92, 95% concept, 0.19703521, 0.20331421, 0.20012546, 0.5158769, 0.23440306, 0.2141427, 0.48577848, 37.433155, -0.013742216, 0.6377551, 0.58263224, 0.3972719, 0.27400723, 0.19153583, 0.13600142, -0.26828572, -0.33425543, 43, 
73, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 1877, 95% aprox, 0.19703521, 0.20331421, 0.20012546, 0.5158769, 0.23440306, 0.2141427, 0.48577848, 37.433155, -0.013742216, 0.6377551, 0.58263224, 0.3972719, 0.27400723, 0.19153583, 0.13600142, -0.26828572, -0.33425543, 812, 
73, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 15, n*m^0.2 concept, 0.21976593, 0.21542384, 0.21757323, 0.62996286, 0.23400722, 0.2592783, 0.5356045, 37.433155, -0.03298668, 0.6377551, 0.6171665, 0.4196946, 0.28882357, 0.20131673, 0.14228089, -0.25249708, -0.30473062, 8, 
73, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 1877, n*m^0.2 aprox, 0.21976593, 0.21542384, 0.21757323, 0.62996286, 0.23400722, 0.2592783, 0.5356045, 37.433155, -0.03298668, 0.6377551, 0.6171665, 0.4196946, 0.28882357, 0.20131673, 0.14228089, -0.25249708, -0.30473062, 709, 
73, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 379, kaiser concept, 0.15921053, 0.23135756, 0.18862043, 0.554886, 0.26208937, 0.20179525, 0.42983526, 37.433155, -0.013879509, 0.68367344, 0.5637037, 0.38287243, 0.26214105, 0.18119259, 0.12666687, -0.26339823, -0.35777128, 210, 
73, LogWeight NoGlobalWeight, 0.0, 5, 0, CosineDistance, 1, 1877, kaiser aprox, 0.15921053, 0.23135756, 0.18862043, 0.554886, 0.26208937, 0.20179525, 0.42983526, 37.433155, -0.013879509, 0.68367344, 0.5637037, 0.38287243, 0.26214105, 0.18119259, 0.12666687, -0.26339823, -0.35777128, 1018, 
73, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 1877, initial table, 0.14968152, 0.2096877, 0.17467481, 0.53697634, 0.17308536, 0.1828395, 0.36487332, 33.68984, -0.04043349, 0.7653061, 0.4794005, 0.31427613, 0.21233472, 0.14792998, 0.10633979, -0.37508574, -0.32257786, 121898, 
73, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 92, 95% concept, 0.18947963, 0.2135118, 0.20077915, 0.5460906, 0.19536203, 0.21442558, 0.45344836, 37.967915, -0.01537034, 0.5969388, 0.56074166, 0.37709144, 0.25838143, 0.1805093, 0.12870912, -0.41533217, -0.40684313, 2320, 
73, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 1877, 95% aprox, 0.18965517, 0.21733588, 0.2025542, 0.535421, 0.22060935, 0.24067144, 0.47214377, 37.700535, -0.019386837, 0.65561223, 0.560674, 0.3780986, 0.26042604, 0.1832461, 0.13179164, -0.40510425, -0.38497135, 59912, 
73, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 15, n*m^0.2 concept, 0.22052705, 0.20267686, 0.21122551, 0.61458653, 0.22759743, 0.24401426, 0.53760934, 36.8984, -0.029118706, 0.63265306, 0.61883533, 0.42713755, 0.30160654, 0.2177288, 0.16060078, -0.37783366, -0.4248993, 14, 
73, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 1877, n*m^0.2 aprox, 0.21623419, 0.2071383, 0.21158853, 0.6187402, 0.24752124, 0.25648043, 0.5563043, 37.967915, -0.028710222, 0.61734694, 0.6195242, 0.42120683, 0.2921968, 0.20647414, 0.14839885, -0.37740323, -0.37173948, 40797, 
73, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 379, kaiser concept, 0.16028038, 0.21861058, 0.18495551, 0.5406673, 0.21170485, 0.18951562, 0.40194133, 35.294117, -0.02562925, 0.7346939, 0.51865953, 0.35187513, 0.24381304, 0.17259409, 0.12489954, -0.39031819, -0.42720065, 12377, 
73, LogWeight NoGlobalWeight, 0.0, 5, 0, ModifiedCosineDistance, 1, 1877, kaiser aprox, 0.1570997, 0.2319949, 0.18733917, 0.5505292, 0.27179804, 0.21613307, 0.44226366, 36.363636, -0.020782528, 0.7346939, 0.55645895, 0.3846752, 0.27149883, 0.19567823, 0.14407803, -0.40207708, -0.40386745, 7041, 
73, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 1877, initial table, 0.19071837, 0.1912046, 0.19096117, 0.49281353, 0.21157275, 0.19949381, 0.41151857, 36.363636, -0.017983144, 0.69132656, 0.53646237, 0.353375, 0.23532236, 0.15875176, 0.10875468, -0.26612994, -0.36344168, 603, 
73, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 99, 95% concept, 0.19346406, 0.1886552, 0.19102937, 0.50955063, 0.21309575, 0.178006, 0.44413722, 35.294117, -0.01175552, 0.64285713, 0.59429675, 0.39485633, 0.26578203, 0.18175724, 0.12669928, -0.27501342, -0.32397366, 39, 
73, LogWeight NoGlobalWeight, 0.0, 5, 3, CosineDistance, 1, 1877, 95% aprox, 0.19346406, 0.1886552, 0.19102937, 0.50955063, 0.21309575, 0.178006, 0.44413722, 35.294117, -0.01175552, 0.64285713, 0.59429675, 0.39485633, 0.26578203, 0.18175724, 0.12669928, -0.27501342, -0.32397366, 706, 
