Cluster Number, Weight Method, Reference Weight (factor 2), File Weight, Function Weight, Distance Function, Closest Centroids Init, SVD factors, lsi method, Precision, Recall, Fmeasure, AdjustedPrecision, AverageClusterPrecision, AverageClusterRecall, AverageClusterAdjustedPrecision, MojoFM, SilhuetteIndex, NonExtremityClusterDistributionL5U100, IntraSimilarityReg1.0, IntraSimilarityReg2.0, IntraSimilarityReg3.0, IntraSimilarityReg4.0, IntraSimilarityReg5.0, IntraInterDistanceIntra1.0Inter1.0, AverageClusterIntraInterDistanceIntra1.0Inter1.0, Time Taken(ms), 
17, LogWeight EntropyWeight, 0.0, 0, 0, CosineDistance, 1, 1818, initial table, 0.44656488, 0.6909449, 0.54250383, 0.6169419, 0.5306097, 0.66055375, 0.6204658, 57.575756, -9.761612E-4, 0.7567568, 0.59994125, 0.41670346, 0.2960464, 0.21536028, 0.16052316, -0.34456047, -0.39103693, 46, 
17, LogWeight EntropyWeight, 0.0, 0, 0, CosineDistance, 1, 10, 90% concept, 0.40438873, 0.761811, 0.5283277, 0.59979075, 0.4652253, 0.6706436, 0.5036807, 57.575756, -0.007162604, 0.7477477, 0.45558465, 0.32823738, 0.24208918, 0.18275759, 0.14112769, -0.31649503, -0.5213354, 0, 
17, LogWeight EntropyWeight, 0.0, 0, 0, CosineDistance, 1, 1818, 90% approx, 0.40438873, 0.761811, 0.5283277, 0.59979075, 0.4652253, 0.6706436, 0.5036807, 57.575756, -0.007162604, 0.7477477, 0.45558465, 0.32823738, 0.24208918, 0.18275759, 0.14112769, -0.31649503, -0.5213354, 27, 
17, LogWeight EntropyWeight, 0.0, 0, 0, CosineDistance, 1, 20, 95% concept, 0.5361702, 0.7440945, 0.62324816, 0.6789604, 0.4705128, 0.664026, 0.5180385, 63.636364, -8.558076E-4, 0.8018018, 0.4892329, 0.34727815, 0.252461, 0.18793188, 0.14320229, -0.34774786, -0.47380564, 1, 
17, LogWeight EntropyWeight, 0.0, 0, 0, CosineDistance, 1, 1818, 95% aprox, 0.5361702, 0.7440945, 0.62324816, 0.6789604, 0.4705128, 0.664026, 0.5180385, 63.636364, -8.558076E-4, 0.8018018, 0.4892329, 0.34727815, 0.252461, 0.18793188, 0.14320229, -0.34774786, -0.47380564, 40, 
17, LogWeight EntropyWeight, 0.0, 0, 0, CosineDistance, 1, 12, n*m^0.2 concept, 0.43801653, 0.62598425, 0.515397, 0.6298208, 0.42938295, 0.6414255, 0.5327528, 56.565655, -0.018325457, 0.7747748, 0.48610643, 0.34848717, 0.25945058, 0.20004602, 0.15924034, -0.30797756, -0.46416473, 0, 
17, LogWeight EntropyWeight, 0.0, 0, 0, CosineDistance, 1, 1818, n*m^0.2 aprox, 0.43801653, 0.62598425, 0.515397, 0.6298208, 0.42938295, 0.6414255, 0.5327528, 56.565655, -0.018325457, 0.7747748, 0.48610643, 0.34848717, 0.25945058, 0.20004602, 0.15924034, -0.30797756, -0.46416473, 21, 
17, LogWeight EntropyWeight, 0.0, 0, 0, CosineDistance, 1, 106, kaiser concept, 0.44035533, 0.68307084, 0.5354938, 0.5857661, 0.45680308, 0.6151858, 0.5416698, 53.535355, -0.0073297317, 0.7837838, 0.5537115, 0.38128278, 0.26935315, 0.1954668, 0.14581007, -0.33781704, -0.40599462, 2, 
17, LogWeight EntropyWeight, 0.0, 0, 0, CosineDistance, 1, 1818, kaiser aprox, 0.44035533, 0.68307084, 0.5354938, 0.5857661, 0.45680308, 0.6151858, 0.5416698, 53.535355, -0.0073297317, 0.7837838, 0.5537115, 0.38128278, 0.26935315, 0.1954668, 0.14581007, -0.33781704, -0.40599462, 39, 
17, LogWeight EntropyWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 1818, initial table, 0.45244217, 0.6929134, 0.5474339, 0.61889416, 0.46748516, 0.6111745, 0.55430335, 56.565655, -0.0053896415, 0.7657658, 0.5345401, 0.36816043, 0.26781315, 0.2043936, 0.16247584, -0.47429773, -0.36148408, 79, 
17, LogWeight EntropyWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 10, 90% concept, 0.40736842, 0.761811, 0.5308642, 0.60657877, 0.44246835, 0.6706436, 0.5041511, 57.575756, -0.0075648366, 0.7387387, 0.44995508, 0.3282063, 0.25003758, 0.1978887, 0.16179281, -0.43783978, -0.6026819, 1, 
17, LogWeight EntropyWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 1818, 90% approx, 0.43114406, 0.8011811, 0.5606061, 0.6316201, 0.47418624, 0.71550405, 0.5944117, 61.616158, -0.011390143, 0.8018018, 0.49819088, 0.35298002, 0.2661485, 0.2122725, 0.1775712, -0.44539344, -0.46854284, 2118, 
17, LogWeight EntropyWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 20, 95% concept, 0.5399449, 0.77165353, 0.6353322, 0.68618065, 0.45544955, 0.69402754, 0.5065491, 62.626266, -0.0011673702, 0.8018018, 0.48987937, 0.3554268, 0.26823437, 0.20951995, 0.16863906, -0.4778517, -0.5688228, 1, 
17, LogWeight EntropyWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 1818, 95% aprox, 0.55686855, 0.742126, 0.6362869, 0.7031025, 0.6044308, 0.6993202, 0.67296493, 66.666664, -0.0020469232, 0.7747748, 0.6090435, 0.44243684, 0.33582178, 0.26457942, 0.21516314, -0.48939687, -0.48385698, 45, 
17, LogWeight EntropyWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 12, n*m^0.2 concept, 0.43895748, 0.62992126, 0.5173808, 0.6299724, 0.4372261, 0.65319014, 0.49500775, 57.575756, -0.018285738, 0.7747748, 0.45845997, 0.3416774, 0.26679432, 0.21714917, 0.1831722, -0.41298288, -0.60398066, 0, 
17, LogWeight EntropyWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 1818, n*m^0.2 aprox, 0.43360433, 0.62992126, 0.5136437, 0.6237577, 0.42952302, 0.65319014, 0.5510302, 57.575756, -0.018161628, 0.7837838, 0.520672, 0.37576973, 0.28616494, 0.22853889, 0.19007623, -0.40805167, -0.3736122, 2403, 
17, LogWeight EntropyWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 106, kaiser concept, 0.42806605, 0.71456695, 0.53539824, 0.6112415, 0.42419386, 0.67523754, 0.56938004, 52.525253, -0.0034568799, 0.7927928, 0.57221895, 0.39595962, 0.28835848, 0.21962006, 0.17384909, -0.47044617, -0.45307133, 5, 
17, LogWeight EntropyWeight, 0.0, 0, 0, ModifiedCosineDistance, 1, 1818, kaiser aprox, 0.43694267, 0.6751968, 0.5305491, 0.58195364, 0.51562655, 0.6303373, 0.5563757, 54.54545, -0.009769375, 0.7747748, 0.5276126, 0.35808662, 0.2569533, 0.1940412, 0.15323907, -0.46915516, -0.40465432, 76, 
17, LogWeight EntropyWeight, 0.0, 0, 1, CosineDistance, 1, 1818, initial table, 0.46130502, 0.5984252, 0.520994, 0.6029341, 0.49290422, 0.6308918, 0.569509, 54.54545, -0.00767994, 0.7207207, 0.5578776, 0.3871384, 0.27540842, 0.20093195, 0.15034151, -0.33496362, -0.42889768, 39, 
17, LogWeight EntropyWeight, 0.0, 0, 1, CosineDistance, 1, 11, 90% concept, 0.46547884, 0.8228347, 0.5945946, 0.6510759, 0.46605974, 0.72169596, 0.5016627, 62.626266, -0.009309244, 0.8288288, 0.44680786, 0.31879056, 0.23561417, 0.1805346, 0.14324328, -0.304864, -0.5199195, 0, 
17, LogWeight EntropyWeight, 0.0, 0, 1, CosineDistance, 1, 1818, 90% approx, 0.46547884, 0.8228347, 0.5945946, 0.6510759, 0.46605974, 0.72169596, 0.5016627, 62.626266, -0.009309244, 0.8288288, 0.44680786, 0.31879056, 0.23561417, 0.1805346, 0.14324328, -0.304864, -0.5199195, 33, 
17, LogWeight EntropyWeight, 0.0, 0, 1, CosineDistance, 1, 21, 95% concept, 0.41906005, 0.63188976, 0.5039246, 0.60683304, 0.39878884, 0.61424595, 0.4441197, 54.54545, -0.008180632, 0.7477477, 0.4406372, 0.30941176, 0.22464193, 0.16882935, 0.13125162, -0.2883937, -0.5072735, 0, 
17, LogWeight EntropyWeight, 0.0, 0, 1, CosineDistance, 1, 1818, 95% aprox, 0.41906005, 0.63188976, 0.5039246, 0.60683304, 0.39878884, 0.61424595, 0.4441197, 54.54545, -0.008180632, 0.7477477, 0.4406372, 0.30941176, 0.22464193, 0.16882935, 0.13125162, -0.2883937, -0.5072735, 35, 
17, LogWeight EntropyWeight, 0.0, 0, 1, CosineDistance, 1, 12, n*m^0.2 concept, 0.36714977, 0.5984252, 0.45508984, 0.56280166, 0.4247234, 0.608032, 0.46780407, 52.525253, -0.01624451, 0.8198198, 0.4431387, 0.31574187, 0.2340881, 0.18030117, 0.14382929, -0.25962433, -0.5128637, 0, 
